Salt,Temperatures_K,Thermal_Conductivity_W_mK
0.5BeF2-0.5LiF,"654.000000,657.494949,660.989899,664.484848,667.979798,671.474747,674.969697,678.464646,681.959596,685.454545,688.949495,692.444444,695.939394,699.434343,702.929293,706.424242,709.919192,713.414141,716.909091,720.404040,723.898990,727.393939,730.888889,734.383838,737.878788,741.373737,744.868687,748.363636,751.858586,755.353535,758.848485,762.343434,765.838384,769.333333,772.828283,776.323232,779.818182,783.313131,786.808081,790.303030,793.797980,797.292929,800.787879,804.282828,807.777778,811.272727,814.767677,818.262626,821.757576,825.252525,828.747475,832.242424,835.737374,839.232323,842.727273,846.222222,849.717172,853.212121,856.707071,860.202020,863.696970,867.191919,870.686869,874.181818,877.676768,881.171717,884.666667,888.161616,891.656566,895.151515,898.646465,902.141414,905.636364,909.131313,912.626263,916.121212,919.616162,923.111111,926.606061,930.101010,933.595960,937.090909,940.585859,944.080808,947.575758,951.070707,954.565657,958.060606,961.555556,965.050505,968.545455,972.040404,975.535354,979.030303,982.525253,986.020202,989.515152,993.010101,996.505051,1000.000000","0.702707,0.702307,0.701906,0.701504,0.701100,0.700694,0.700287,0.699879,0.699469,0.699058,0.698645,0.698231,0.697815,0.697398,0.696979,0.696559,0.696138,0.695715,0.695290,0.694864,0.694436,0.694007,0.693576,0.693144,0.692710,0.692275,0.691838,0.691400,0.690960,0.690518,0.690075,0.689630,0.689184,0.688736,0.688287,0.687836,0.687383,0.686929,0.686473,0.686016,0.685556,0.685096,0.684633,0.684169,0.683704,0.683236,0.682768,0.682297,0.681825,0.681351,0.680875,0.680398,0.679919,0.679438,0.678956,0.678472,0.677986,0.677499,0.677009,0.676518,0.676026,0.675531,0.675035,0.674537,0.674038,0.673536,0.673033,0.672528,0.672022,0.671513,0.671003,0.670491,0.669977,0.669461,0.668944,0.668425,0.667904,0.667381,0.666856,0.666330,0.665801,0.665271,0.664739,0.664205,0.663669,0.663132,0.662592,0.662051,0.661507,0.660962,0.660415,0.659866,0.659316,0.658763,0.658208,0.657652,0.657093,0.656533,0.655970,0.655406"
0.34BeF2-0.66LiF,"713.150000,718.067677,722.985354,727.903030,732.820707,737.738384,742.656061,747.573737,752.491414,757.409091,762.326768,767.244444,772.162121,777.079798,781.997475,786.915152,791.832828,796.750505,801.668182,806.585859,811.503535,816.421212,821.338889,826.256566,831.174242,836.091919,841.009596,845.927273,850.844949,855.762626,860.680303,865.597980,870.515657,875.433333,880.351010,885.268687,890.186364,895.104040,900.021717,904.939394,909.857071,914.774747,919.692424,924.610101,929.527778,934.445455,939.363131,944.280808,949.198485,954.116162,959.033838,963.951515,968.869192,973.786869,978.704545,983.622222,988.539899,993.457576,998.375253,1003.292929,1008.210606,1013.128283,1018.045960,1022.963636,1027.881313,1032.798990,1037.716667,1042.634343,1047.552020,1052.469697,1057.387374,1062.305051,1067.222727,1072.140404,1077.058081,1081.975758,1086.893434,1091.811111,1096.728788,1101.646465,1106.564141,1111.481818,1116.399495,1121.317172,1126.234848,1131.152525,1136.070202,1140.987879,1145.905556,1150.823232,1155.740909,1160.658586,1165.576263,1170.493939,1175.411616,1180.329293,1185.246970,1190.164646,1195.082323,1200.000000","0.778697,0.777676,0.776652,0.775624,0.774592,0.773556,0.772516,0.771472,0.770425,0.769374,0.768318,0.767259,0.766196,0.765129,0.764058,0.762983,0.761904,0.760821,0.759735,0.758644,0.757549,0.756451,0.755348,0.754241,0.753131,0.752016,0.750898,0.749775,0.748648,0.747518,0.746383,0.745244,0.744102,0.742955,0.741804,0.740649,0.739490,0.738327,0.737160,0.735989,0.734814,0.733635,0.732451,0.731264,0.730073,0.728877,0.727677,0.726474,0.725266,0.724054,0.722838,0.721618,0.720393,0.719165,0.717933,0.716696,0.715455,0.714211,0.712962,0.711709,0.710451,0.709190,0.707925,0.706655,0.705382,0.704104,0.702822,0.701536,0.700246,0.698952,0.697653,0.696351,0.695044,0.693734,0.692419,0.691100,0.689777,0.688450,0.687118,0.685783,0.684444,0.683100,0.681753,0.680401,0.679045,0.677685,0.676321,0.674953,0.673581,0.672205,0.670825,0.669440,0.668052,0.666660,0.665263,0.663863,0.662458,0.661050,0.659637,0.658221"
0.66LiF-0.34BeF2,"713.150000,718.067677,722.985354,727.903030,732.820707,737.738384,742.656061,747.573737,752.491414,757.409091,762.326768,767.244444,772.162121,777.079798,781.997475,786.915152,791.832828,796.750505,801.668182,806.585859,811.503535,816.421212,821.338889,826.256566,831.174242,836.091919,841.009596,845.927273,850.844949,855.762626,860.680303,865.597980,870.515657,875.433333,880.351010,885.268687,890.186364,895.104040,900.021717,904.939394,909.857071,914.774747,919.692424,924.610101,929.527778,934.445455,939.363131,944.280808,949.198485,954.116162,959.033838,963.951515,968.869192,973.786869,978.704545,983.622222,988.539899,993.457576,998.375253,1003.292929,1008.210606,1013.128283,1018.045960,1022.963636,1027.881313,1032.798990,1037.716667,1042.634343,1047.552020,1052.469697,1057.387374,1062.305051,1067.222727,1072.140404,1077.058081,1081.975758,1086.893434,1091.811111,1096.728788,1101.646465,1106.564141,1111.481818,1116.399495,1121.317172,1126.234848,1131.152525,1136.070202,1140.987879,1145.905556,1150.823232,1155.740909,1160.658586,1165.576263,1170.493939,1175.411616,1180.329293,1185.246970,1190.164646,1195.082323,1200.000000","0.778697,0.777676,0.776652,0.775624,0.774592,0.773556,0.772516,0.771472,0.770425,0.769374,0.768318,0.767259,0.766196,0.765129,0.764058,0.762983,0.761904,0.760821,0.759735,0.758644,0.757549,0.756451,0.755348,0.754241,0.753131,0.752016,0.750898,0.749775,0.748648,0.747518,0.746383,0.745244,0.744102,0.742955,0.741804,0.740649,0.739490,0.738327,0.737160,0.735989,0.734814,0.733635,0.732451,0.731264,0.730073,0.728877,0.727677,0.726474,0.725266,0.724054,0.722838,0.721618,0.720393,0.719165,0.717933,0.716696,0.715455,0.714211,0.712962,0.711709,0.710451,0.709190,0.707925,0.706655,0.705382,0.704104,0.702822,0.701536,0.700246,0.698952,0.697653,0.696351,0.695044,0.693734,0.692419,0.691100,0.689777,0.688450,0.687118,0.685783,0.684444,0.683100,0.681753,0.680401,0.679045,0.677685,0.676321,0.674953,0.673581,0.672205,0.670825,0.669440,0.668052,0.666660,0.665263,0.663863,0.662458,0.661050,0.659637,0.658221"
0.625LiF-0.3125BeF2-0.0625ThF4,"713.150000,718.067677,722.985354,727.903030,732.820707,737.738384,742.656061,747.573737,752.491414,757.409091,762.326768,767.244444,772.162121,777.079798,781.997475,786.915152,791.832828,796.750505,801.668182,806.585859,811.503535,816.421212,821.338889,826.256566,831.174242,836.091919,841.009596,845.927273,850.844949,855.762626,860.680303,865.597980,870.515657,875.433333,880.351010,885.268687,890.186364,895.104040,900.021717,904.939394,909.857071,914.774747,919.692424,924.610101,929.527778,934.445455,939.363131,944.280808,949.198485,954.116162,959.033838,963.951515,968.869192,973.786869,978.704545,983.622222,988.539899,993.457576,998.375253,1003.292929,1008.210606,1013.128283,1018.045960,1022.963636,1027.881313,1032.798990,1037.716667,1042.634343,1047.552020,1052.469697,1057.387374,1062.305051,1067.222727,1072.140404,1077.058081,1081.975758,1086.893434,1091.811111,1096.728788,1101.646465,1106.564141,1111.481818,1116.399495,1121.317172,1126.234848,1131.152525,1136.070202,1140.987879,1145.905556,1150.823232,1155.740909,1160.658586,1165.576263,1170.493939,1175.411616,1180.329293,1185.246970,1190.164646,1195.082323,1200.000000","0.648510,0.647733,0.646954,0.646172,0.645387,0.644600,0.643809,0.643016,0.642220,0.641421,0.640619,0.639815,0.639007,0.638197,0.637384,0.636568,0.635749,0.634927,0.634102,0.633274,0.632444,0.631610,0.630774,0.629934,0.629092,0.628247,0.627398,0.626547,0.625692,0.624835,0.623975,0.623112,0.622245,0.621376,0.620503,0.619628,0.618749,0.617868,0.616983,0.616096,0.615205,0.614311,0.613414,0.612514,0.611611,0.610704,0.609795,0.608883,0.607967,0.607048,0.606126,0.605201,0.604273,0.603341,0.602407,0.601469,0.600528,0.599584,0.598637,0.597686,0.596733,0.595776,0.594815,0.593852,0.592885,0.591916,0.590943,0.589966,0.588987,0.588004,0.587018,0.586028,0.585036,0.584040,0.583041,0.582038,0.581033,0.580024,0.579011,0.577996,0.576977,0.575955,0.574929,0.573900,0.572868,0.571833,0.570794,0.569752,0.568706,0.567658,0.566605,0.565550,0.564491,0.563429,0.562364,0.561295,0.560223,0.559147,0.558069,0.556986"
0.60LiF-0.30BeF2-0.10ThF4,"713.150000,718.067677,722.985354,727.903030,732.820707,737.738384,742.656061,747.573737,752.491414,757.409091,762.326768,767.244444,772.162121,777.079798,781.997475,786.915152,791.832828,796.750505,801.668182,806.585859,811.503535,816.421212,821.338889,826.256566,831.174242,836.091919,841.009596,845.927273,850.844949,855.762626,860.680303,865.597980,870.515657,875.433333,880.351010,885.268687,890.186364,895.104040,900.021717,904.939394,909.857071,914.774747,919.692424,924.610101,929.527778,934.445455,939.363131,944.280808,949.198485,954.116162,959.033838,963.951515,968.869192,973.786869,978.704545,983.622222,988.539899,993.457576,998.375253,1003.292929,1008.210606,1013.128283,1018.045960,1022.963636,1027.881313,1032.798990,1037.716667,1042.634343,1047.552020,1052.469697,1057.387374,1062.305051,1067.222727,1072.140404,1077.058081,1081.975758,1086.893434,1091.811111,1096.728788,1101.646465,1106.564141,1111.481818,1116.399495,1121.317172,1126.234848,1131.152525,1136.070202,1140.987879,1145.905556,1150.823232,1155.740909,1160.658586,1165.576263,1170.493939,1175.411616,1180.329293,1185.246970,1190.164646,1195.082323,1200.000000","0.599095,0.598417,0.597737,0.597055,0.596370,0.595683,0.594993,0.594301,0.593606,0.592910,0.592210,0.591509,0.590805,0.590098,0.589389,0.588677,0.587963,0.587247,0.586528,0.585807,0.585083,0.584356,0.583627,0.582896,0.582162,0.581425,0.580686,0.579944,0.579200,0.578453,0.577704,0.576952,0.576197,0.575440,0.574680,0.573917,0.573152,0.572384,0.571614,0.570841,0.570065,0.569286,0.568505,0.567721,0.566935,0.566145,0.565353,0.564559,0.563761,0.562961,0.562158,0.561352,0.560544,0.559733,0.558919,0.558102,0.557282,0.556460,0.555635,0.554807,0.553976,0.553142,0.552306,0.551466,0.550624,0.549779,0.548931,0.548080,0.547227,0.546370,0.545511,0.544648,0.543783,0.542915,0.542044,0.541169,0.540292,0.539413,0.538530,0.537644,0.536755,0.535863,0.534969,0.534071,0.533170,0.532267,0.531360,0.530450,0.529538,0.528622,0.527703,0.526781,0.525857,0.524929,0.523998,0.523064,0.522127,0.521187,0.520244,0.519298"
0.5455LiF-0.2727BeF2-0.1818ThF4,"713.150000,718.067677,722.985354,727.903030,732.820707,737.738384,742.656061,747.573737,752.491414,757.409091,762.326768,767.244444,772.162121,777.079798,781.997475,786.915152,791.832828,796.750505,801.668182,806.585859,811.503535,816.421212,821.338889,826.256566,831.174242,836.091919,841.009596,845.927273,850.844949,855.762626,860.680303,865.597980,870.515657,875.433333,880.351010,885.268687,890.186364,895.104040,900.021717,904.939394,909.857071,914.774747,919.692424,924.610101,929.527778,934.445455,939.363131,944.280808,949.198485,954.116162,959.033838,963.951515,968.869192,973.786869,978.704545,983.622222,988.539899,993.457576,998.375253,1003.292929,1008.210606,1013.128283,1018.045960,1022.963636,1027.881313,1032.798990,1037.716667,1042.634343,1047.552020,1052.469697,1057.387374,1062.305051,1067.222727,1072.140404,1077.058081,1081.975758,1086.893434,1091.811111,1096.728788,1101.646465,1106.564141,1111.481818,1116.399495,1121.317172,1126.234848,1131.152525,1136.070202,1140.987879,1145.905556,1150.823232,1155.740909,1160.658586,1165.576263,1170.493939,1175.411616,1180.329293,1185.246970,1190.164646,1195.082323,1200.000000","0.528511,0.527974,0.527435,0.526895,0.526353,0.525809,0.525264,0.524717,0.524168,0.523617,0.523064,0.522510,0.521954,0.521396,0.520836,0.520275,0.519711,0.519146,0.518579,0.518010,0.517440,0.516867,0.516292,0.515716,0.515138,0.514558,0.513976,0.513392,0.512806,0.512218,0.511628,0.511036,0.510443,0.509847,0.509250,0.508650,0.508048,0.507445,0.506839,0.506232,0.505622,0.505010,0.504396,0.503781,0.503163,0.502543,0.501921,0.501297,0.500671,0.500043,0.499412,0.498780,0.498145,0.497508,0.496870,0.496228,0.495585,0.494940,0.494292,0.493643,0.492991,0.492336,0.491680,0.491021,0.490361,0.489698,0.489032,0.488365,0.487695,0.487023,0.486348,0.485672,0.484993,0.484311,0.483628,0.482942,0.482253,0.481563,0.480870,0.480174,0.479477,0.478777,0.478074,0.477369,0.476662,0.475952,0.475240,0.474525,0.473808,0.473089,0.472367,0.471643,0.470916,0.470186,0.469454,0.468720,0.467983,0.467244,0.466502,0.465757"
0.5LiCl-0.5KCl,"738.000000,741.656566,745.313131,748.969697,752.626263,756.282828,759.939394,763.595960,767.252525,770.909091,774.565657,778.222222,781.878788,785.535354,789.191919,792.848485,796.505051,800.161616,803.818182,807.474747,811.131313,814.787879,818.444444,822.101010,825.757576,829.414141,833.070707,836.727273,840.383838,844.040404,847.696970,851.353535,855.010101,858.666667,862.323232,865.979798,869.636364,873.292929,876.949495,880.606061,884.262626,887.919192,891.575758,895.232323,898.888889,902.545455,906.202020,909.858586,913.515152,917.171717,920.828283,924.484848,928.141414,931.797980,935.454545,939.111111,942.767677,946.424242,950.080808,953.737374,957.393939,961.050505,964.707071,968.363636,972.020202,975.676768,979.333333,982.989899,986.646465,990.303030,993.959596,997.616162,1001.272727,1004.929293,1008.585859,1012.242424,1015.898990,1019.555556,1023.212121,1026.868687,1030.525253,1034.181818,1037.838384,1041.494949,1045.151515,1048.808081,1052.464646,1056.121212,1059.777778,1063.434343,1067.090909,1070.747475,1074.404040,1078.060606,1081.717172,1085.373737,1089.030303,1092.686869,1096.343434,1100.000000","0.376784,0.375743,0.374703,0.373664,0.372626,0.371590,0.370555,0.369522,0.368490,0.367459,0.366430,0.365402,0.364375,0.363350,0.362326,0.361303,0.360282,0.359262,0.358243,0.357226,0.356210,0.355196,0.354183,0.353171,0.352160,0.351151,0.350144,0.349137,0.348132,0.347128,0.346126,0.345125,0.344125,0.343127,0.342130,0.341135,0.340140,0.339147,0.338156,0.337166,0.336177,0.335189,0.334203,0.333218,0.332235,0.331253,0.330272,0.329293,0.328315,0.327338,0.326363,0.325389,0.324416,0.323445,0.322475,0.321507,0.320539,0.319574,0.318609,0.317646,0.316684,0.315724,0.314765,0.313807,0.312850,0.311895,0.310942,0.309989,0.309038,0.308089,0.307141,0.306194,0.305248,0.304304,0.303361,0.302419,0.301479,0.300541,0.299603,0.298667,0.297732,0.296799,0.295867,0.294936,0.294007,0.293079,0.292152,0.291227,0.290303,0.289380,0.288459,0.287539,0.286621,0.285704,0.284788,0.283873,0.282960,0.282049,0.281138,0.280229"
0.637LiCl-0.363KCl,"665.150000,669.542424,673.934848,678.327273,682.719697,687.112121,691.504545,695.896970,700.289394,704.681818,709.074242,713.466667,717.859091,722.251515,726.643939,731.036364,735.428788,739.821212,744.213636,748.606061,752.998485,757.390909,761.783333,766.175758,770.568182,774.960606,779.353030,783.745455,788.137879,792.530303,796.922727,801.315152,805.707576,810.100000,814.492424,818.884848,823.277273,827.669697,832.062121,836.454545,840.846970,845.239394,849.631818,854.024242,858.416667,862.809091,867.201515,871.593939,875.986364,880.378788,884.771212,889.163636,893.556061,897.948485,902.340909,906.733333,911.125758,915.518182,919.910606,924.303030,928.695455,933.087879,937.480303,941.872727,946.265152,950.657576,955.050000,959.442424,963.834848,968.227273,972.619697,977.012121,981.404545,985.796970,990.189394,994.581818,998.974242,1003.366667,1007.759091,1012.151515,1016.543939,1020.936364,1025.328788,1029.721212,1034.113636,1038.506061,1042.898485,1047.290909,1051.683333,1056.075758,1060.468182,1064.860606,1069.253030,1073.645455,1078.037879,1082.430303,1086.822727,1091.215152,1095.607576,1100.000000","0.413342,0.412042,0.410743,0.409446,0.408151,0.406859,0.405568,0.404278,0.402991,0.401706,0.400423,0.399141,0.397862,0.396584,0.395309,0.394035,0.392763,0.391493,0.390225,0.388959,0.387695,0.386432,0.385172,0.383913,0.382657,0.381402,0.380149,0.378899,0.377650,0.376403,0.375158,0.373914,0.372673,0.371434,0.370196,0.368961,0.367727,0.366495,0.365266,0.364038,0.362812,0.361588,0.360366,0.359145,0.357927,0.356711,0.355496,0.354283,0.353073,0.351864,0.350657,0.349452,0.348249,0.347048,0.345849,0.344651,0.343456,0.342263,0.341071,0.339881,0.338694,0.337508,0.336324,0.335142,0.333962,0.332784,0.331607,0.330433,0.329260,0.328090,0.326921,0.325755,0.324590,0.323427,0.322266,0.321107,0.319950,0.318794,0.317641,0.316490,0.315340,0.314192,0.313047,0.311903,0.310761,0.309621,0.308483,0.307347,0.306213,0.305080,0.303950,0.302821,0.301695,0.300570,0.299447,0.298327,0.297208,0.296091,0.294976,0.293862"
0.5NaCl-0.5KCl,"930.000000,932.727273,935.454545,938.181818,940.909091,943.636364,946.363636,949.090909,951.818182,954.545455,957.272727,960.000000,962.727273,965.454545,968.181818,970.909091,973.636364,976.363636,979.090909,981.818182,984.545455,987.272727,990.000000,992.727273,995.454545,998.181818,1000.909091,1003.636364,1006.363636,1009.090909,1011.818182,1014.545455,1017.272727,1020.000000,1022.727273,1025.454545,1028.181818,1030.909091,1033.636364,1036.363636,1039.090909,1041.818182,1044.545455,1047.272727,1050.000000,1052.727273,1055.454545,1058.181818,1060.909091,1063.636364,1066.363636,1069.090909,1071.818182,1074.545455,1077.272727,1080.000000,1082.727273,1085.454545,1088.181818,1090.909091,1093.636364,1096.363636,1099.090909,1101.818182,1104.545455,1107.272727,1110.000000,1112.727273,1115.454545,1118.181818,1120.909091,1123.636364,1126.363636,1129.090909,1131.818182,1134.545455,1137.272727,1140.000000,1142.727273,1145.454545,1148.181818,1150.909091,1153.636364,1156.363636,1159.090909,1161.818182,1164.545455,1167.272727,1170.000000,1172.727273,1175.454545,1178.181818,1180.909091,1183.636364,1186.363636,1189.090909,1191.818182,1194.545455,1197.272727,1200.000000","0.313295,0.312569,0.311844,0.311120,0.310397,0.309674,0.308952,0.308232,0.307511,0.306792,0.306074,0.305356,0.304639,0.303923,0.303208,0.302493,0.301780,0.301067,0.300355,0.299644,0.298934,0.298224,0.297515,0.296807,0.296100,0.295394,0.294688,0.293984,0.293280,0.292577,0.291875,0.291173,0.290473,0.289773,0.289074,0.288376,0.287678,0.286982,0.286286,0.285591,0.284897,0.284204,0.283511,0.282820,0.282129,0.281439,0.280749,0.280061,0.279373,0.278687,0.278001,0.277316,0.276631,0.275948,0.275265,0.274583,0.273902,0.273222,0.272542,0.271863,0.271186,0.270509,0.269832,0.269157,0.268482,0.267809,0.267136,0.266463,0.265792,0.265122,0.264452,0.263783,0.263115,0.262447,0.261781,0.261115,0.260451,0.259786,0.259123,0.258461,0.257799,0.257138,0.256478,0.255819,0.255161,0.254503,0.253847,0.253191,0.252536,0.251881,0.251228,0.250575,0.249923,0.249272,0.248622,0.247973,0.247324,0.246676,0.246029,0.245383"
0.3CaCl2-0.7LiCl,"771.150000,776.491919,781.833838,787.175758,792.517677,797.859596,803.201515,808.543434,813.885354,819.227273,824.569192,829.911111,835.253030,840.594949,845.936869,851.278788,856.620707,861.962626,867.304545,872.646465,877.988384,883.330303,888.672222,894.014141,899.356061,904.697980,910.039899,915.381818,920.723737,926.065657,931.407576,936.749495,942.091414,947.433333,952.775253,958.117172,963.459091,968.801010,974.142929,979.484848,984.826768,990.168687,995.510606,1000.852525,1006.194444,1011.536364,1016.878283,1022.220202,1027.562121,1032.904040,1038.245960,1043.587879,1048.929798,1054.271717,1059.613636,1064.955556,1070.297475,1075.639394,1080.981313,1086.323232,1091.665152,1097.007071,1102.348990,1107.690909,1113.032828,1118.374747,1123.716667,1129.058586,1134.400505,1139.742424,1145.084343,1150.426263,1155.768182,1161.110101,1166.452020,1171.793939,1177.135859,1182.477778,1187.819697,1193.161616,1198.503535,1203.845455,1209.187374,1214.529293,1219.871212,1225.213131,1230.555051,1235.896970,1241.238889,1246.580808,1251.922727,1257.264646,1262.606566,1267.948485,1273.290404,1278.632323,1283.974242,1289.316162,1294.658081,1300.000000","0.412132,0.411059,0.409985,0.408910,0.407836,0.406761,0.405686,0.404611,0.403535,0.402459,0.401383,0.400307,0.399230,0.398153,0.397076,0.395998,0.394920,0.393842,0.392764,0.391685,0.390607,0.389528,0.388448,0.387369,0.386289,0.385209,0.384129,0.383049,0.381969,0.380888,0.379807,0.378726,0.377645,0.376563,0.375482,0.374400,0.373318,0.372236,0.371154,0.370072,0.368989,0.367906,0.366824,0.365741,0.364658,0.363575,0.362491,0.361408,0.360325,0.359241,0.358157,0.357074,0.355990,0.354906,0.353822,0.352738,0.351654,0.350570,0.349486,0.348402,0.347318,0.346233,0.345149,0.344065,0.342981,0.341896,0.340812,0.339728,0.338644,0.337559,0.336475,0.335391,0.334307,0.333223,0.332139,0.331055,0.329971,0.328888,0.327804,0.326720,0.325637,0.324554,0.323470,0.322387,0.321304,0.320221,0.319138,0.318056,0.316973,0.315891,0.314809,0.313727,0.312645,0.311564,0.310482,0.309401,0.308320,0.307239,0.306159,0.305078"
0.5097CaCl2-0.4903NaCl,"779.150000,784.411111,789.672222,794.933333,800.194444,805.455556,810.716667,815.977778,821.238889,826.500000,831.761111,837.022222,842.283333,847.544444,852.805556,858.066667,863.327778,868.588889,873.850000,879.111111,884.372222,889.633333,894.894444,900.155556,905.416667,910.677778,915.938889,921.200000,926.461111,931.722222,936.983333,942.244444,947.505556,952.766667,958.027778,963.288889,968.550000,973.811111,979.072222,984.333333,989.594444,994.855556,1000.116667,1005.377778,1010.638889,1015.900000,1021.161111,1026.422222,1031.683333,1036.944444,1042.205556,1047.466667,1052.727778,1057.988889,1063.250000,1068.511111,1073.772222,1079.033333,1084.294444,1089.555556,1094.816667,1100.077778,1105.338889,1110.600000,1115.861111,1121.122222,1126.383333,1131.644444,1136.905556,1142.166667,1147.427778,1152.688889,1157.950000,1163.211111,1168.472222,1173.733333,1178.994444,1184.255556,1189.516667,1194.777778,1200.038889,1205.300000,1210.561111,1215.822222,1221.083333,1226.344444,1231.605556,1236.866667,1242.127778,1247.388889,1252.650000,1257.911111,1263.172222,1268.433333,1273.694444,1278.955556,1284.216667,1289.477778,1294.738889,1300.000000","0.390665,0.389729,0.388792,0.387853,0.386914,0.385973,0.385031,0.384087,0.383142,0.382197,0.381249,0.380301,0.379351,0.378401,0.377448,0.376495,0.375541,0.374585,0.373628,0.372670,0.371710,0.370749,0.369787,0.368824,0.367860,0.366894,0.365927,0.364959,0.363990,0.363019,0.362047,0.361074,0.360100,0.359125,0.358148,0.357170,0.356191,0.355210,0.354229,0.353246,0.352262,0.351277,0.350290,0.349303,0.348314,0.347324,0.346332,0.345340,0.344346,0.343351,0.342355,0.341358,0.340359,0.339359,0.338359,0.337357,0.336353,0.335349,0.334343,0.333336,0.332329,0.331319,0.330309,0.329298,0.328285,0.327271,0.326257,0.325241,0.324223,0.323205,0.322186,0.321165,0.320144,0.319121,0.318097,0.317072,0.316046,0.315019,0.313990,0.312961,0.311931,0.310899,0.309867,0.308833,0.307798,0.306763,0.305726,0.304688,0.303649,0.302609,0.301568,0.300527,0.299484,0.298440,0.297395,0.296349,0.295302,0.294254,0.293206,0.292156"
0.282CaCl2-0.718KCl,"921.150000,924.976768,928.803535,932.630303,936.457071,940.283838,944.110606,947.937374,951.764141,955.590909,959.417677,963.244444,967.071212,970.897980,974.724747,978.551515,982.378283,986.205051,990.031818,993.858586,997.685354,1001.512121,1005.338889,1009.165657,1012.992424,1016.819192,1020.645960,1024.472727,1028.299495,1032.126263,1035.953030,1039.779798,1043.606566,1047.433333,1051.260101,1055.086869,1058.913636,1062.740404,1066.567172,1070.393939,1074.220707,1078.047475,1081.874242,1085.701010,1089.527778,1093.354545,1097.181313,1101.008081,1104.834848,1108.661616,1112.488384,1116.315152,1120.141919,1123.968687,1127.795455,1131.622222,1135.448990,1139.275758,1143.102525,1146.929293,1150.756061,1154.582828,1158.409596,1162.236364,1166.063131,1169.889899,1173.716667,1177.543434,1181.370202,1185.196970,1189.023737,1192.850505,1196.677273,1200.504040,1204.330808,1208.157576,1211.984343,1215.811111,1219.637879,1223.464646,1227.291414,1231.118182,1234.944949,1238.771717,1242.598485,1246.425253,1250.252020,1254.078788,1257.905556,1261.732323,1265.559091,1269.385859,1273.212626,1277.039394,1280.866162,1284.692929,1288.519697,1292.346465,1296.173232,1300.000000","0.312454,0.311566,0.310678,0.309790,0.308903,0.308016,0.307130,0.306244,0.305359,0.304474,0.303589,0.302705,0.301822,0.300939,0.300056,0.299174,0.298292,0.297411,0.296531,0.295650,0.294771,0.293892,0.293013,0.292135,0.291257,0.290380,0.289504,0.288627,0.287752,0.286877,0.286003,0.285129,0.284255,0.283382,0.282510,0.281639,0.280767,0.279897,0.279027,0.278158,0.277289,0.276421,0.275553,0.274686,0.273819,0.272954,0.272088,0.271224,0.270360,0.269496,0.268634,0.267771,0.266910,0.266049,0.265189,0.264329,0.263470,0.262612,0.261754,0.260898,0.260041,0.259186,0.258331,0.257476,0.256623,0.255770,0.254918,0.254066,0.253216,0.252365,0.251516,0.250667,0.249819,0.248972,0.248126,0.247280,0.246435,0.245591,0.244747,0.243904,0.243062,0.242221,0.241381,0.240541,0.239702,0.238864,0.238026,0.237190,0.236354,0.235519,0.234684,0.233851,0.233018,0.232187,0.231356,0.230525,0.229696,0.228867,0.228040,0.227213"
