r (A),g(r)_weighted_Li-Cl,g(r)_weighted_K-Cl,S_i_Li-Cl,S_i_K-Cl,Average_SCL,lambda_BC
0.8403274156978489,0.0,0.0,1.0,1.0,2.8716626716813063,0
0.8443100100850425,0.0,0.0,1.0,1.0,2.8716626716813063,0
0.8482926044722361,0.0,0.0,1.0,1.0,2.8716626716813063,0
0.8522751988594297,0.0,0.0,1.0,1.0,2.8716626716813063,0
0.8562577932466232,0.0,0.0,1.0,1.0,2.8716626716813063,0
0.8602403876338168,0.0,0.0,1.0,1.0,2.8716626716813063,0
0.8642229820210104,0.0,0.0,1.0,1.0,2.8716626716813063,0
0.8682055764082041,0.0,0.0,1.0,1.0,2.8716626716813063,0
0.8721881707953977,0.0,0.0,1.0,1.0,2.8716626716813063,0
0.8761707651825912,0.0,0.0,1.0,1.0,2.8716626716813063,0
0.8801533595697848,0.0,0.0,1.0,1.0,2.8716626716813063,0
0.8841359539569784,0.0,0.0,1.0,1.0,2.8716626716813063,0
0.888118548344172,0.0,0.0,1.0,1.0,2.8716626716813063,0
0.8921011427313656,0.0,0.0,1.0,1.0,2.8716626716813063,0
0.8960837371185593,0.0,0.0,1.0,1.0,2.8716626716813063,0
0.9000663315057528,0.0,0.0,1.0,1.0,2.8716626716813063,0
0.9040489258929464,0.0,0.0,1.0,1.0,2.8716626716813063,0
0.90803152028014,0.0,0.0,1.0,1.0,2.8716626716813063,0
0.9120141146673336,0.0,0.0,1.0,1.0,2.8716626716813063,0
0.9159967090545272,0.0,0.0,1.0,1.0,2.8716626716813063,0
0.9199793034417207,0.0,0.0,1.0,1.0,2.8716626716813063,0
0.9239618978289144,0.0,0.0,1.0,1.0,2.8716626716813063,0
0.927944492216108,0.0,0.0,1.0,1.0,2.8716626716813063,0
0.9319270866033016,0.0,0.0,1.0,1.0,2.8716626716813063,0
0.9359096809904952,0.0,0.0,1.0,1.0,2.8716626716813063,0
0.9398922753776888,0.0,0.0,1.0,1.0,2.8716626716813063,0
0.9438748697648823,0.0,0.0,1.0,1.0,2.8716626716813063,0
0.947857464152076,0.0,0.0,1.0,1.0,2.8716626716813063,0
0.9518400585392696,0.0,0.0,1.0,1.0,2.8716626716813063,0
0.9558226529264632,0.0,0.0,1.0,1.0,2.8716626716813063,0
0.9598052473136568,0.0,0.0,1.0,1.0,2.8716626716813063,0
0.9637878417008504,0.0,0.0,1.0,1.0,2.8716626716813063,0
0.9677704360880439,0.0,0.0,1.0,1.0,2.8716626716813063,0
0.9717530304752375,0.0,0.0,1.0,1.0,2.8716626716813063,0
0.9757356248624312,0.0,0.0,1.0,1.0,2.8716626716813063,0
0.9797182192496248,0.0,0.0,1.0,1.0,2.8716626716813063,0
0.9837008136368184,0.0,0.0,1.0,1.0,2.8716626716813063,0
0.9876834080240119,0.0,0.0,1.0,1.0,2.8716626716813063,0
0.9916660024112055,0.0,0.0,1.0,1.0,2.8716626716813063,0
0.9956485967983991,0.0,0.0,1.0,1.0,2.8716626716813063,0
0.9996311911855927,0.0,0.0,1.0,1.0,2.8716626716813063,0
1.0036137855727862,0.0,0.0,1.0,1.0,2.8716626716813063,0
1.0075963799599799,0.0,0.0,1.0,1.0,2.8716626716813063,0
1.0115789743471735,0.0,0.0,1.0,1.0,2.8716626716813063,0
1.015561568734367,0.0,0.0,1.0,1.0,2.8716626716813063,0
1.0195441631215607,0.0,0.0,1.0,1.0,2.8716626716813063,0
1.0235267575087543,0.0,0.0,1.0,1.0,2.8716626716813063,0
1.027509351895948,0.0,0.0,1.0,1.0,2.8716626716813063,0
1.0314919462831416,0.0,0.0,1.0,1.0,2.8716626716813063,0
1.0354745406703352,0.0,0.0,1.0,1.0,2.8716626716813063,0
1.0394571350575288,0.0,0.0,1.0,1.0,2.8716626716813063,0
1.0434397294447222,0.0,0.0,1.0,1.0,2.8716626716813063,0
1.0474223238319158,0.0,0.0,1.0,1.0,2.8716626716813063,0
1.0514049182191094,0.0,0.0,1.0,1.0,2.8716626716813063,0
1.055387512606303,0.0,0.0,1.0,1.0,2.8716626716813063,0
1.0593701069934967,0.0,0.0,1.0,1.0,2.8716626716813063,0
1.0633527013806903,0.0,0.0,1.0,1.0,2.8716626716813063,0
1.0673352957678839,0.0,0.0,1.0,1.0,2.8716626716813063,0
1.0713178901550775,0.0,0.0,1.0,1.0,2.8716626716813063,0
1.0753004845422711,0.0,0.0,1.0,1.0,2.8716626716813063,0
1.0792830789294647,0.0,0.0,1.0,1.0,2.8716626716813063,0
1.0832656733166584,0.0,0.0,1.0,1.0,2.8716626716813063,0
1.0872482677038517,0.0,0.0,1.0,1.0,2.8716626716813063,0
1.0912308620910454,0.0,0.0,1.0,1.0,2.8716626716813063,0
1.095213456478239,0.0,0.0,1.0,1.0,2.8716626716813063,0
1.0991960508654326,0.0,0.0,1.0,1.0,2.8716626716813063,0
1.1031786452526262,0.0,0.0,1.0,1.0,2.8716626716813063,0
1.1071612396398198,0.0,0.0,1.0,1.0,2.8716626716813063,0
1.1111438340270134,0.0,0.0,1.0,1.0,2.8716626716813063,0
1.115126428414207,0.0,0.0,1.0,1.0,2.8716626716813063,0
1.1191090228014007,0.0,0.0,1.0,1.0,2.8716626716813063,0
1.1230916171885943,0.0,0.0,1.0,1.0,2.8716626716813063,0
1.127074211575788,0.0,0.0,1.0,1.0,2.8716626716813063,0
1.1310568059629813,0.0,0.0,1.0,1.0,2.8716626716813063,0
1.135039400350175,0.0,0.0,1.0,1.0,2.8716626716813063,0
1.1390219947373685,0.0,0.0,1.0,1.0,2.8716626716813063,0
1.1430045891245622,0.0,0.0,1.0,1.0,2.8716626716813063,0
1.1469871835117558,0.0,0.0,1.0,1.0,2.8716626716813063,0
1.1509697778989494,0.0,0.0,1.0,1.0,2.8716626716813063,0
1.154952372286143,0.0,0.0,1.0,1.0,2.8716626716813063,0
1.1589349666733366,0.0,0.0,1.0,1.0,2.8716626716813063,0
1.1629175610605302,0.0,0.0,1.0,1.0,2.8716626716813063,0
1.1669001554477239,0.0,0.0,1.0,1.0,2.8716626716813063,0
1.1708827498349175,0.0,0.0,1.0,1.0,2.8716626716813063,0
1.1748653442221109,0.0,0.0,1.0,1.0,2.8716626716813063,0
1.1788479386093045,0.0,0.0,1.0,1.0,2.8716626716813063,0
1.182830532996498,0.0,0.0,1.0,1.0,2.8716626716813063,0
1.1868131273836917,0.0,0.0,1.0,1.0,2.8716626716813063,0
1.1907957217708853,0.0,0.0,1.0,1.0,2.8716626716813063,0
1.194778316158079,0.0,0.0,1.0,1.0,2.8716626716813063,0
1.1987609105452726,0.0,0.0,1.0,1.0,2.8716626716813063,0
1.2027435049324662,0.0,0.0,1.0,1.0,2.8716626716813063,0
1.2067260993196598,0.0,0.0,1.0,1.0,2.8716626716813063,0
1.2107086937068534,0.0,0.0,1.0,1.0,2.8716626716813063,0
1.214691288094047,0.0,0.0,1.0,1.0,2.8716626716813063,0
1.2186738824812406,0.0,0.0,1.0,1.0,2.8716626716813063,0
1.222656476868434,0.0,0.0,1.0,1.0,2.8716626716813063,0
1.2266390712556277,0.0,0.0,1.0,1.0,2.8716626716813063,0
1.2306216656428213,0.0,0.0,1.0,1.0,2.8716626716813063,0
1.2346042600300149,0.0,0.0,1.0,1.0,2.8716626716813063,0
1.2385868544172085,0.0,0.0,1.0,1.0,2.8716626716813063,0
1.2425694488044021,0.0,0.0,1.0,1.0,2.8716626716813063,0
1.2465520431915957,0.0,0.0,1.0,1.0,2.8716626716813063,0
1.2505346375787894,0.0,0.0,1.0,1.0,2.8716626716813063,0
1.254517231965983,0.0,0.0,1.0,1.0,2.8716626716813063,0
1.2584998263531766,0.0,0.0,1.0,1.0,2.8716626716813063,0
1.2624824207403702,0.0,0.0,1.0,1.0,2.8716626716813063,0
1.2664650151275636,0.0,0.0,1.0,1.0,2.8716626716813063,0
1.2704476095147572,0.0,0.0,1.0,1.0,2.8716626716813063,0
1.2744302039019508,0.0,0.0,1.0,1.0,2.8716626716813063,0
1.2784127982891444,0.0,0.0,1.0,1.0,2.8716626716813063,0
1.282395392676338,0.0,0.0,1.0,1.0,2.8716626716813063,0
1.2863779870635317,0.0,0.0,1.0,1.0,2.8716626716813063,0
1.2903605814507253,0.0,0.0,1.0,1.0,2.8716626716813063,0
1.294343175837919,0.0,0.0,1.0,1.0,2.8716626716813063,0
1.2983257702251125,0.0,0.0,1.0,1.0,2.8716626716813063,0
1.3023083646123061,0.0,0.0,1.0,1.0,2.8716626716813063,0
1.3062909589994998,0.0,0.0,1.0,1.0,2.8716626716813063,0
1.3102735533866932,0.0,0.0,1.0,1.0,2.8716626716813063,0
1.3142561477738868,0.0,0.0,1.0,1.0,2.8716626716813063,0
1.3182387421610804,0.0,0.0,1.0,1.0,2.8716626716813063,0
1.322221336548274,0.0,0.0,1.0,1.0,2.8716626716813063,0
1.3262039309354676,0.0,0.0,1.0,1.0,2.8716626716813063,0
1.3301865253226612,0.0,0.0,1.0,1.0,2.8716626716813063,0
1.3341691197098549,0.0,0.0,1.0,1.0,2.8716626716813063,0
1.3381517140970485,0.0,0.0,1.0,1.0,2.8716626716813063,0
1.342134308484242,0.0,0.0,1.0,1.0,2.8716626716813063,0
1.3461169028714357,0.0,0.0,1.0,1.0,2.8716626716813063,0
1.3500994972586293,0.0,0.0,1.0,1.0,2.8716626716813063,0
1.3540820916458227,0.0,0.0,1.0,1.0,2.8716626716813063,0
1.3580646860330163,0.0,0.0,1.0,1.0,2.8716626716813063,0
1.36204728042021,0.0,0.0,1.0,1.0,2.8716626716813063,0
1.3660298748074036,0.0,0.0,1.0,1.0,2.8716626716813063,0
1.3700124691945972,0.0,0.0,1.0,1.0,2.8716626716813063,0
1.3739950635817908,0.0,0.0,1.0,1.0,2.8716626716813063,0
1.3779776579689844,0.0,0.0,1.0,1.0,2.8716626716813063,0
1.381960252356178,0.0,0.0,1.0,1.0,2.8716626716813063,0
1.3859428467433716,0.0,0.0,1.0,1.0,2.8716626716813063,0
1.3899254411305653,0.0,0.0,1.0,1.0,2.8716626716813063,0
1.3939080355177589,0.0,0.0,1.0,1.0,2.8716626716813063,0
1.3978906299049523,0.0,0.0,1.0,1.0,2.8716626716813063,0
1.401873224292146,0.0,0.0,1.0,1.0,2.8716626716813063,0
1.4058558186793395,0.0,0.0,1.0,1.0,2.8716626716813063,0
1.4098384130665331,0.0,0.0,1.0,1.0,2.8716626716813063,0
1.4138210074537267,0.0,0.0,1.0,1.0,2.8716626716813063,0
1.4178036018409204,0.0,0.0,1.0,1.0,2.8716626716813063,0
1.421786196228114,0.0,0.0,1.0,1.0,2.8716626716813063,0
1.4257687906153076,0.0,0.0,1.0,1.0,2.8716626716813063,0
1.4297513850025012,0.0,0.0,1.0,1.0,2.8716626716813063,0
1.4337339793896948,0.0,0.0,1.0,1.0,2.8716626716813063,0
1.4377165737768884,0.0,0.0,1.0,1.0,2.8716626716813063,0
1.4416991681640818,0.0,0.0,1.0,1.0,2.8716626716813063,0
1.4456817625512755,0.0,0.0,1.0,1.0,2.8716626716813063,0
1.449664356938469,0.0,0.0,1.0,1.0,2.8716626716813063,0
1.4536469513256627,0.0,0.0,1.0,1.0,2.8716626716813063,0
1.4576295457128563,0.0,0.0,1.0,1.0,2.8716626716813063,0
1.46161214010005,0.0,0.0,1.0,1.0,2.8716626716813063,0
1.4655947344872435,0.0,0.0,1.0,1.0,2.8716626716813063,0
1.4695773288744371,0.0,0.0,1.0,1.0,2.8716626716813063,0
1.4735599232616308,0.0,0.0,1.0,1.0,2.8716626716813063,0
1.4775425176488244,0.0,0.0,1.0,1.0,2.8716626716813063,0
1.481525112036018,0.0,0.0,1.0,1.0,2.8716626716813063,0
1.4855077064232114,0.0,0.0,1.0,1.0,2.8716626716813063,0
1.489490300810405,0.0,0.0,1.0,1.0,2.8716626716813063,0
1.4934728951975986,0.0,0.0,1.0,1.0,2.8716626716813063,0
1.4974554895847922,0.0,0.0,1.0,1.0,2.8716626716813063,0
1.5014380839719859,0.0,0.0,1.0,1.0,2.8716626716813063,0
1.5054206783591795,0.0,0.0,1.0,1.0,2.8716626716813063,0
1.509403272746373,0.0,0.0,1.0,1.0,2.8716626716813063,0
1.5133858671335667,0.0,0.0,1.0,1.0,2.8716626716813063,0
1.5173684615207603,0.0,0.0,1.0,1.0,2.8716626716813063,0
1.521351055907954,0.0,0.0,1.0,1.0,2.8716626716813063,0
1.5253336502951476,0.0001353934923959931,0.0,1.0,1.0,2.8716626716813063,0
1.5293162446823412,0.00031800445716242867,0.0,1.0,1.0,2.8716626716813063,0
